Order_Id,Sales,Revenue,Profit,Customer_Id,Customer_Full_Name,Date,Product_Name,Product_Category,Country,City,Taxes,Price,Coast_of_Product,Disscounts,Shipping_Cost,Payment_Method,Sales_Channel,SalesPerson,Currency
12508,3,656.412,216.582,1693,Sofia Haddad,7/24/2023,Mouse,Gadgets,UAE,Dubai,35.23,230.32,122,0.05,38.6,Credit Card,Online,Unknown,EUR
12509,7,1739.871,620.851,2144,Nora Benali,9/16/2023,Mouse,Electronic,UAE,Dubai,170.39,276.17,129.73,0.1,40.52,Credit Card,Online,Unknown,EUR
12510,6,1699.677,679.387,1729,Ahmed Dubois,1/18/2025,Monitor,Tech,Morocco,Casablanca,100.16,333.27,146.76,0.15,39.57,Bank Transfer,Retail,L. Martin,EUR
12511,2,512.482,135.592,1214,Sofia Ibrahim,1/15/2024,Keyboard,Electronic,USA,New York,53.41,301.46,153.97,0.15,15.54,PayPal,Online,Unknown,MAD
12512,3,1059.744,40.314,2643,John Silva,6/18/2024,Keyboard,Gadgets,USA,New York,201.4,371.84,257.35,0.05,45.98,Bank Transfer,Partner,A. Johnson,EUR
12513,6,2986.74,1201.84,1292,Ali Benali,11/19/2024,Tablet,Tech,USA,New York,443.89,497.79,215.53,0,47.83,Bank Transfer,Partner,K. Haddad,USD
12514,5,3190.88,396.53,2421,Ahmed Haddad,2/9/2025,Mouse,Tech,Morocco,Casablanca,515.74,797.72,451.27,0.2,22.26,Credit Card,Partner,K. Haddad,EUR
12515,1,511.9975,-145.7725,1735,John Khan,3/1/2025,Phone,Electronic,Germany,Berlin,97.62,602.35,531.52,0.15,28.63,Credit Card,Partner,A. Johnson,USD
12516,3,3411.033,103.413,1822,Luis Khan,6/18/2025,Keyboard,Tech,Morocco,Casablanca,172.8,1337.66,1037.52,0.15,22.26,Cash,Online,L. Martin,USD
12517,7,6123.712,506.392,1414,Youssef Benali,3/25/2025,Tablet,Tech,UAE,Dubai,485.18,1093.52,727.48,0.2,39.78,Cash,Partner,Unknown,MAD
12518,2,1164.68,535.79,2724,Leo Khan,9/3/2023,Tablet,Electronic,France,Paris,126.62,582.34,245.94,0,10.39,PayPal,Online,Unknown,USD
12519,1,1184.984,-65.286,2253,Sofia Rossi,11/9/2024,Headphone,Tech,Morocco,Casablanca,65.9,1481.23,1179.07,0.2,5.3,Credit Card,Retail,L. Martin,MAD
12520,2,1557.828,625.578,2397,Sara Kowalski,1/28/2025,Laptop,Gadgets,Morocco,Casablanca,195.98,865.46,349.49,0.1,37.29,Credit Card,Retail,Unknown,EUR
12521,3,1135.668,396.148,2318,Sofia Kowalski,4/22/2023,Laptop,Tech,Germany,Berlin,92.59,398.48,208.68,0.05,20.89,Cash,Online,K. Haddad,USD
12522,4,3939.954,-515.406,1581,Nora Haddad,1/5/2024,Headphone,Tech,Morocco,Casablanca,675.63,1158.81,940.05,0.15,19.53,Credit Card,Online,Unknown,USD
12523,2,411.451,-24.009,1088,Youssef Khan,5/20/2025,Keyboard,Tech,UAE,Dubai,73.85,242.03,164.82,0.15,31.97,Credit Card,Online,L. Martin,USD
12524,3,2675.6385,463.8285,1441,Sofia Rahmani,2/7/2023,Tablet,Gadgets,Morocco,Casablanca,533.47,1049.27,553.75,0.15,17.09,Credit Card,Online,L. Martin,USD
12525,2,2054.052,22.142,1827,Leo Dubois,6/20/2024,Tablet,Tech,USA,New York,109.89,1141.14,936.32,0.1,49.38,PayPal,Online,A. Johnson,USD
12526,2,112.42,5.49,2049,Emma Ibrahim,7/7/2024,Phone,Gadgets,USA,New York,19.79,56.21,32.68,0,21.78,Crypto,Online,Unknown,USD
12527,1,883.15,354.32,2947,Ahmed Dubois,12/19/2024,Headphone,Electronic,Morocco,Casablanca,52.53,1039,454.04,0.15,22.26,Cash,Online,Unknown,USD
12528,3,393.336,-1.704,1698,Sofia Benali,6/14/2025,Keyboard,Gadgets,Morocco,Casablanca,71.35,145.68,103.48,0.1,13.25,Crypto,Direct,Unknown,USD
12529,6,3231.768,-450.002,2545,Emma Khan,7/6/2023,Mouse,Tech,France,Paris,431.46,633.68,539.69,0.15,12.17,Crypto,Partner,M. Lopez,USD
12530,1,1185.8,185.46,1732,Emma Ibrahim,1/25/2024,Mouse,Electronic,UAE,Dubai,161.03,1482.25,807.04,0.2,32.27,Bank Transfer,Partner,M. Lopez,USD
12531,4,1570.968,175.588,1154,Noah Rossi,12/5/2023,Mouse,Electronic,Morocco,Casablanca,155.67,436.38,304.44,0.1,21.95,Bank Transfer,Direct,Unknown,EUR
12532,3,1525.2825,355.5825,2309,Maria Benali,2/28/2024,Tablet,Electronic,Morocco,Casablanca,0,598.15,380.4,0.15,28.5,Cash,Online,Unknown,MAD
12533,1,1113.6185,368.9585,2415,Noah Benali,3/10/2024,Tablet,Gadgets,Spain,Madrid,63.44,1172.23,661.32,0.05,19.9,PayPal,Partner,A. Johnson,USD
12534,7,657.1775,-66.5625,1956,Emma Chen,11/14/2023,Smartphone,Tech,Germany,Berlin,114.23,110.45,80.38,0.15,46.85,Crypto,Partner,S. Rossi,EUR
12535,5,1654.0575,238.6375,1734,Leo Chen,3/11/2023,Mouse,Gadgets,Spain,Madrid,283.71,389.19,217.28,0.15,45.31,Cash,Partner,M. Lopez,EUR
12536,4,2617.762,208.862,1256,Mariam Haddad,3/31/2023,Laptop,Gadgets,USA,New York,341.67,769.93,511.29,0.15,22.07,Credit Card,Online,A. Johnson,USD
12537,2,1575.728,387.178,1365,Ali Dubois,5/8/2025,Laptop,Gadgets,Spain,Madrid,92.25,984.83,537.02,0.2,22.26,Crypto,Online,Unknown,USD
12538,7,6882.8165,2853.1465,2549,Luis Rossi,12/21/2023,Keyboard,Tech,USA,New York,0,1035.01,572.44,0.05,22.59,PayPal,Online,Unknown,EUR
12539,1,507.3475,72.1675,1776,Lucas Rahmani,9/24/2024,Laptop,Tech,Germany,Berlin,85.13,534.05,332.32,0.05,17.73,Crypto,Direct,A. Johnson,EUR
12540,6,8265.969,2519.659,1523,Emma Haddad,1/4/2023,Phone,Tech,UAE,Dubai,1562.45,1450.17,693.6,0.05,22.26,Credit Card,Direct,Unknown,EUR
12541,7,3755.752,811.302,1567,Mariam Rahmani,8/5/2023,Phone,Tech,Germany,Berlin,330.15,670.67,369.6,0.2,27.1,Credit Card,Online,K. Haddad,MAD
12542,4,1914.022,705.092,2608,Youssef Ibrahim,2/17/2025,Monitor,Gadgets,USA,New York,216.64,503.69,242.12,0.05,23.81,Credit Card,Direct,S. Rossi,USD
12543,3,1534.272,-158.068,2095,Fatima Garcia,5/9/2023,Tablet,Electronic,Spain,Madrid,145.79,639.28,511.89,0.2,10.88,Credit Card,Retail,A. Johnson,EUR
12544,5,6358.1275,1042.5275,1016,Ahmed Silva,8/7/2024,Laptop,Tech,USA,New York,1259.1,1496.03,809.49,0.15,9.05,Bank Transfer,Retail,K. Haddad,USD
12545,3,3483.708,659.458,2572,Ahmed Rossi,9/20/2024,Tablet,Gadgets,Morocco,Casablanca,247.78,1366.16,853.62,0.15,15.61,Cash,Online,S. Rossi,MAD
12546,2,1823.58,236.15,2293,Mariam Silva,5/8/2025,Keyboard,Tech,Spain,Madrid,100.55,1013.1,732.31,0.1,22.26,PayPal,Partner,A. Johnson,USD
12547,1,1021.47,-24.53,1330,Maria Lopez,7/30/2024,Mouse,Tech,Morocco,Casablanca,159.88,1021.47,868.69,0,17.43,PayPal,Online,K. Haddad,EUR
12548,3,2989.11,-389.53,1089,Youssef Rahmani,3/18/2025,Phone,Gadgets,USA,New York,595.66,1172.2,920.24,0.15,22.26,Crypto,Direct,Unknown,USD
12549,5,2050.05,981.06,1123,Luis Kowalski,2/26/2023,Monitor,Tech,USA,New York,0,410.01,211.35,0,12.24,Credit Card,Partner,M. Lopez,USD
12550,3,1666.4505,400.9005,2573,Emma Rahmani,4/22/2024,Tablet,Electronic,Morocco,Casablanca,114.17,653.51,367.93,0.15,47.59,PayPal,Online,Unknown,EUR
12551,5,6464.1,2201.68,1535,Sofia Khan,12/8/2023,Headphone,Tech,Spain,Madrid,497.29,1292.82,749.6,0,17.13,Credit Card,Retail,L. Martin,MAD
12552,6,1187.28,-276.76,2627,John Kowalski,1/2/2023,Keyboard,Tech,Germany,Berlin,226.43,232.8,198.23,0.15,48.23,Bank Transfer,Online,A. Johnson,MAD
12553,4,4339.36,1394.62,2310,Luis Rahmani,10/19/2023,Monitor,Electronic,USA,New York,578.28,1084.84,585.96,0,22.62,Credit Card,Online,A. Johnson,EUR
12554,5,7218.25,521.33,1004,Sara Benali,10/20/2023,Phone,Tech,Morocco,Casablanca,688.74,1443.65,1196.21,0,27.13,Credit Card,Partner,S. Rossi,USD
12555,6,3102.3,937.32,1702,Sara Silva,9/25/2024,Laptop,Gadgets,Germany,Berlin,476.44,574.5,278.6,0.1,16.94,PayPal,Direct,Unknown,EUR
12556,6,3508.008,459.788,1245,Maria Benali,5/6/2025,Tablet,Tech,UAE,Dubai,202.57,615.44,471.57,0.05,16.23,Bank Transfer,Partner,L. Martin,MAD
12557,3,2877.114,953.844,2135,Sofia Benali,9/6/2024,Tablet,Tech,Morocco,Casablanca,428.01,1128.28,491,0.15,22.26,Credit Card,Retail,Unknown,USD
12558,2,1884.24,-336.99,1676,Nora Benali,4/18/2024,Monitor,Gadgets,France,Paris,112.22,1177.65,1033.87,0.2,41.27,Crypto,Online,L. Martin,USD
12559,2,1771.664,-306.386,2125,Fatima Dubois,3/25/2024,Phone,Gadgets,USA,New York,160.77,1107.29,956.57,0.2,4.14,Crypto,Direct,Unknown,MAD
12560,5,3229.64,776.16,2134,Mariam Benali,3/3/2024,Keyboard,Tech,Spain,Madrid,460.02,807.41,394.24,0.2,22.26,PayPal,Direct,Unknown,USD
12561,3,3465.6,1441.31,1885,Leo Haddad,7/14/2024,Smartphone,Tech,UAE,Dubai,502.33,1216,491,0.05,48.96,Crypto,Retail,Unknown,EUR
12562,3,207.9075,59.7375,2956,Ahmed Khan,5/13/2025,Laptop,Gadgets,Morocco,Casablanca,16.5,72.95,29.81,0.05,42.24,Credit Card,Online,A. Johnson,USD
12563,5,6785.5,2444.59,1106,Leo Rossi,9/22/2023,Keyboard,Gadgets,Morocco,Casablanca,1263.85,1357.1,608.85,0,32.81,Credit Card,Online,L. Martin,USD
12564,3,3174.75,813.51,1034,Ali Khan,2/11/2024,Laptop,Gadgets,France,Paris,460.88,1058.25,628.56,0,14.68,Crypto,Retail,A. Johnson,MAD
12565,7,3364.6655,342.0755,2874,Noah Rahmani,1/4/2024,Tablet,Electronic,Germany,Berlin,595.2,565.49,343.59,0.15,22.26,Credit Card,Online,A. Johnson,MAD
12566,6,5598.597,1352.837,1049,John Rossi,6/1/2025,Laptop,Electronic,Germany,Berlin,892.17,982.21,551.01,0.05,47.53,Bank Transfer,Direct,L. Martin,EUR
12567,2,2735.6,-249.33,1220,Sofia Haddad,3/1/2025,Phone,Gadgets,France,Paris,540.08,1367.8,1202.83,0,39.19,PayPal,Online,A. Johnson,USD
12568,3,88.8,-22.35,2016,Leo Lopez,2/14/2024,Tablet,Tech,Germany,Berlin,6.93,29.6,22.3,0,37.32,PayPal,Online,L. Martin,MAD
12569,4,581.4,24.58,1655,Leo Kowalski,7/18/2024,Phone,Tech,USA,New York,59.13,171,119.8,0.15,18.49,Credit Card,Partner,Unknown,MAD
12570,6,188.802,7.632,1209,Leo Khan,4/28/2025,Monitor,Electronic,Morocco,Casablanca,0,37.02,26.31,0.15,23.31,Bank Transfer,Online,L. Martin,USD
12571,5,218.65,8.19,1789,Nora Garcia,6/12/2023,Mouse,Electronic,UAE,Dubai,13.56,43.73,29.79,0,47.95,PayPal,Partner,L. Martin,USD
12572,6,8406.702,3736.582,1357,Maria Kowalski,3/19/2024,Keyboard,Electronic,France,Paris,860.84,1474.86,632.71,0.05,13.02,Credit Card,Partner,A. Johnson,EUR
12573,4,1982.88,47.57,2376,Ali Benali,7/22/2023,Smartphone,Electronic,USA,New York,215.23,550.8,426.84,0.1,12.72,Credit Card,Online,A. Johnson,USD
12574,6,1456.815,509.195,1537,Luis Khan,8/13/2023,Tablet,Tech,USA,New York,238.11,285.65,114.75,0.15,21.01,PayPal,Online,L. Martin,USD
12575,2,1054.26,394.62,1644,Leo Khan,3/7/2023,Tablet,Tech,France,Paris,128.89,585.7,241.65,0.1,47.45,Cash,Online,A. Johnson,USD
12576,2,321.168,17.678,2513,Mariam Smith,6/29/2023,Phone,Electronic,USA,New York,40.93,200.73,126.14,0.2,10.28,Crypto,Partner,A. Johnson,EUR
12577,4,1455.096,479.396,2038,Emma Rossi,2/11/2023,Headphone,Electronic,Germany,Berlin,76.59,382.92,220.91,0.05,15.47,Credit Card,Retail,Unknown,USD
12578,5,3073.94,908.93,2267,Youssef Chen,5/11/2025,Keyboard,Tech,Morocco,Casablanca,376.16,723.28,348.03,0.15,48.7,Cash,Direct,Unknown,USD
12579,4,2134.078,520.358,1243,Maria Khan,3/1/2023,Laptop,Electronic,Spain,Madrid,109.87,627.67,372.18,0.15,15.13,Crypto,Direct,K. Haddad,MAD
12580,7,8950.767,3230.517,2680,Mariam Benali,7/3/2024,Tablet,Electronic,Morocco,Casablanca,804.78,1345.98,699.03,0.05,22.26,Bank Transfer,Partner,L. Martin,MAD
12581,1,472.2355,19.3855,1780,Emma Ibrahim,8/31/2024,Laptop,Electronic,Germany,Berlin,66.67,497.09,360.89,0.05,25.29,Bank Transfer,Partner,A. Johnson,USD
12582,6,8707.08,1125.16,1126,Maria Rahmani,2/12/2025,Phone,Tech,France,Paris,1412.65,1451.18,1024.05,0,24.97,Crypto,Online,S. Rossi,EUR
12583,4,4311.16,1061.02,1864,Sofia Dubois,12/31/2024,Headphone,Electronic,USA,New York,374.92,1077.79,712.09,0,26.86,Crypto,Online,K. Haddad,EUR
12584,1,858.325,203.815,1731,Noah Haddad,7/24/2023,Headphone,Electronic,Spain,Madrid,146.68,903.5,492.8,0.05,15.03,Credit Card,Online,Unknown,USD
12585,3,3595.5255,-198.6645,2022,Luis Rahmani,11/7/2024,Tablet,Tech,Morocco,Casablanca,547.98,1410.01,1075.49,0.15,19.74,Credit Card,Partner,K. Haddad,EUR
12586,4,2431.552,-309.228,2996,Ali Smith,2/3/2024,Smartphone,Gadgets,UAE,Dubai,155.57,759.86,635.97,0.2,41.33,PayPal,Partner,S. Rossi,MAD
12587,6,1418.85,263.21,2153,Sofia Benali,2/24/2023,Mouse,Electronic,Spain,Madrid,251.14,262.75,150.57,0.1,1.08,Credit Card,Partner,A. Johnson,MAD
12588,4,4333.72,1594.21,2175,Emma Rahmani,11/26/2023,Laptop,Electronic,Germany,Berlin,655.34,1083.43,517.97,0,12.29,Crypto,Online,S. Rossi,USD
12589,3,579.816,-98.624,2387,Sofia Rossi,4/6/2024,Mouse,Tech,USA,New York,62.11,241.59,191.18,0.2,42.79,Credit Card,Online,A. Johnson,MAD
12590,5,3741.1475,376.1075,2222,Leo Rossi,8/28/2024,Smartphone,Electronic,Germany,Berlin,411.71,880.27,582.98,0.15,38.43,Cash,Partner,M. Lopez,USD
12591,6,6626.448,2091.328,1434,Sara Khan,7/6/2023,Phone,Tech,France,Paris,906.09,1227.12,600.8,0.1,24.23,PayPal,Online,K. Haddad,USD
12592,6,3084.426,-174.044,1787,Maria Silva,6/5/2024,Headphone,Gadgets,USA,New York,293.48,571.19,491,0.1,18.99,Credit Card,Direct,A. Johnson,MAD
12593,3,3697.7295,513.9695,1278,Emma Kowalski,12/7/2023,Phone,Gadgets,Spain,Madrid,302.65,1450.09,950.08,0.15,30.87,Credit Card,Partner,M. Lopez,EUR
12594,2,1209.56,267.27,1955,Sofia Lopez,11/19/2023,Laptop,Tech,Morocco,Casablanca,233.49,604.78,337.57,0,33.66,Cash,Direct,Unknown,USD
12595,6,4044.924,730.984,2652,Mariam Garcia,11/16/2024,Tablet,Gadgets,UAE,Dubai,688.14,749.06,437.11,0.1,3.14,Credit Card,Retail,M. Lopez,USD
12596,4,2151.332,255.182,2937,Leo Ibrahim,6/16/2023,Mouse,Electronic,UAE,Dubai,292.27,566.14,394.06,0.05,27.64,Credit Card,Online,A. Johnson,EUR
12597,6,3626.964,205.874,1462,Ahmed Benali,3/6/2024,Headphone,Tech,France,Paris,520.22,671.66,478.63,0.1,29.09,Crypto,Online,Unknown,EUR
12598,6,3267.552,1042.332,2411,Nora Rossi,3/12/2023,Headphone,Electronic,UAE,Dubai,320.51,680.74,314.06,0.2,20.35,PayPal,Online,Unknown,MAD
12599,3,2579.202,313.452,1313,Fatima Rahmani,2/19/2024,Mouse,Electronic,UAE,Dubai,485.33,955.26,591.84,0.1,4.9,Bank Transfer,Direct,Unknown,EUR
12600,1,488.16,138.2,2693,Lucas Khan,10/27/2023,Tablet,Electronic,France,Paris,66.72,488.16,234.55,0,48.69,Credit Card,Direct,M. Lopez,USD
12601,2,1484.256,-214.594,2272,Fatima Rahmani,1/29/2025,Smartphone,Electronic,Spain,Madrid,174.54,927.66,748.5,0.2,27.31,Crypto,Online,M. Lopez,MAD
12602,6,3219.873,779.553,2284,Leo Lopez,11/2/2023,Mouse,Electronic,Morocco,Casablanca,187.37,564.89,374.73,0.05,4.57,Credit Card,Online,L. Martin,USD
12603,7,3286.64,703.47,1718,Sara Rossi,2/20/2023,Laptop,Gadgets,Germany,Berlin,616.64,586.9,280.4,0.2,3.73,Credit Card,Direct,K. Haddad,USD
12604,1,22.591,-16.389,2418,Maria Dubois,4/6/2023,Mouse,Gadgets,Morocco,Casablanca,1.13,23.78,15.59,0.05,22.26,Cash,Retail,S. Rossi,USD
12605,2,1471.341,-86.399,2511,Noah Lopez,2/28/2025,Headphone,Gadgets,France,Paris,189.19,774.39,659.36,0.05,49.83,Bank Transfer,Retail,L. Martin,USD
12606,2,2990.58,1451.9,1645,Lucas Lopez,2/10/2023,Tablet,Electronic,Germany,Berlin,551.4,1495.29,491,0,5.28,Credit Card,Online,K. Haddad,EUR
12607,2,935.02,-208.72,1239,Leo Benali,8/20/2024,Headphone,Gadgets,Spain,Madrid,120.28,467.51,491,0,41.46,Credit Card,Direct,Unknown,EUR
12608,7,7046.48,869.96,2229,Nora Silva,11/6/2024,Headphone,Tech,Morocco,Casablanca,454.54,1006.64,814.31,0,21.81,Credit Card,Partner,A. Johnson,MAD
12609,7,530.145,52.345,1035,Fatima Benali,8/19/2024,Mouse,Electronic,Morocco,Casablanca,102.2,84.15,48.99,0.1,32.67,Credit Card,Partner,M. Lopez,EUR
12610,4,3546.468,865.298,2532,Youssef Garcia,3/16/2024,Laptop,Gadgets,UAE,Dubai,702.62,985.13,491,0.1,14.55,Credit Card,Online,Unknown,EUR
12611,1,554.796,53.966,2513,Emma Smith,4/6/2025,Mouse,Electronic,Morocco,Casablanca,0,616.44,469.28,0.1,31.55,Credit Card,Online,A. Johnson,MAD
12612,7,10486,4048.67,2835,Sara Garcia,3/14/2025,Tablet,Electronic,Germany,Berlin,1175.24,1498,749.89,0,12.86,Cash,Online,S. Rossi,EUR
12613,2,1034.12,353.78,1906,Ali Khan,11/22/2024,Phone,Gadgets,USA,New York,159.88,517.06,253.86,0,12.74,Bank Transfer,Direct,Unknown,USD
12614,5,5209.905,920.485,1429,Youssef Ibrahim,7/1/2023,Laptop,Gadgets,UAE,Dubai,533.87,1225.86,749.69,0.15,7.1,Credit Card,Online,Unknown,MAD
12615,1,1102.739,313.339,2565,Sara Chen,5/9/2024,Tablet,Gadgets,Germany,Berlin,79.21,1297.34,709.09,0.15,1.1,Crypto,Direct,Unknown,USD
12616,5,3027.55,778.08,1003,Sofia Lopez,3/14/2024,Laptop,Tech,Spain,Madrid,216.16,605.51,398.06,0,43.01,PayPal,Online,L. Martin,EUR
12617,3,2351.208,434.088,2944,Lucas Ibrahim,12/3/2023,Keyboard,Electronic,USA,New York,285.61,979.67,533.9,0.2,29.81,Credit Card,Online,Unknown,USD
12618,6,6824.304,1260.104,1054,John Kowalski,12/1/2024,Laptop,Tech,Germany,Berlin,600.58,1421.73,823.56,0.2,22.26,Credit Card,Online,A. Johnson,MAD
12619,7,4833.08,0.48,1745,Luis Kowalski,12/11/2024,Tablet,Tech,France,Paris,873.35,863.05,561.57,0.2,28.26,Credit Card,Online,S. Rossi,USD
12620,4,2482.128,225.788,1849,Luis Dubois,1/31/2025,Tablet,Electronic,UAE,Dubai,408.77,689.48,454.15,0.1,30.97,Credit Card,Partner,L. Martin,MAD
12621,3,2261.76,137.22,2174,Nora Garcia,10/16/2024,Mouse,Tech,UAE,Dubai,418.71,793.6,562.8,0.05,17.43,Credit Card,Online,L. Martin,MAD
12622,3,1223.8215,-276.2485,2567,Emma Garcia,1/23/2023,Mouse,Tech,Germany,Berlin,173.97,479.93,431.73,0.15,30.91,Bank Transfer,Partner,M. Lopez,USD
12623,2,2267.9,829.7,1575,Ahmed Ibrahim,1/25/2025,Smartphone,Electronic,Morocco,Casablanca,301.04,1133.95,550.61,0,35.94,Bank Transfer,Online,S. Rossi,MAD
12624,4,1504.548,349.058,1906,Sara Rahmani,4/7/2024,Monitor,Gadgets,Morocco,Casablanca,264.58,417.93,218.11,0.1,18.47,Credit Card,Retail,L. Martin,USD
12625,1,1027.8525,326.4625,1674,Mariam Haddad,6/3/2024,Headphone,Tech,Morocco,Casablanca,87.6,1081.95,604.02,0.05,9.77,Cash,Online,Unknown,MAD
12626,6,6186.9,1636.25,2560,Luis Smith,4/10/2023,Laptop,Gadgets,Germany,Berlin,578.77,1031.15,660.74,0,7.44,Bank Transfer,Retail,Unknown,EUR
12627,5,1559.235,79.665,1459,Emma Silva,1/29/2024,Laptop,Tech,France,Paris,293.32,328.26,231.19,0.05,30.3,Bank Transfer,Online,Unknown,USD
12628,6,5698.026,1030.276,1413,Leo Haddad,12/21/2023,Headphone,Electronic,Spain,Madrid,839.43,1117.26,630.33,0.15,46.34,Bank Transfer,Online,S. Rossi,USD
12629,3,1225.26,386.45,2098,John Ibrahim,10/23/2024,Keyboard,Electronic,Spain,Madrid,188.46,408.42,210.84,0,17.83,Credit Card,Online,L. Martin,EUR
12630,7,5255.824,-784.176,2189,Leo Smith,3/21/2024,Monitor,Tech,USA,New York,904.86,938.54,733.25,0.2,2.39,Crypto,Partner,Unknown,EUR
12631,2,1305.94,294,2756,Ali Rossi,4/19/2023,Laptop,Tech,Germany,Berlin,75.6,768.2,452.21,0.15,31.92,Credit Card,Online,A. Johnson,MAD
12632,7,2013.256,483.596,2422,Ahmed Khan,8/13/2024,Mouse,Electronic,Spain,Madrid,265.39,359.51,176.77,0.2,26.88,Credit Card,Direct,Unknown,MAD
12633,2,2537.539,549.719,1502,Fatima Rossi,3/30/2023,Headphone,Tech,Germany,Berlin,472.9,1492.67,744.35,0.15,26.22,Bank Transfer,Partner,Unknown,USD
12634,2,295.2,-59.15,2221,John Ibrahim,8/31/2023,Headphone,Electronic,UAE,Dubai,50.47,184.5,147.11,0.2,9.66,Crypto,Partner,M. Lopez,EUR
12635,2,1190.784,211.344,1958,Emma Smith,9/12/2024,Mouse,Gadgets,Germany,Berlin,233.26,744.24,354.94,0.2,36.3,Bank Transfer,Online,M. Lopez,USD
12636,7,627.928,-139.852,1806,Ahmed Chen,2/10/2023,Tablet,Tech,Germany,Berlin,81.16,112.13,96.55,0.2,10.77,PayPal,Retail,Unknown,MAD
12637,4,3794.88,-270.72,1993,Maria Dubois,7/24/2024,Headphone,Electronic,Morocco,Casablanca,510.99,1185.9,877.47,0.2,44.73,Credit Card,Online,S. Rossi,USD
12638,3,419.04,-75.65,1617,Ali Benali,3/15/2024,Keyboard,Tech,UAE,Dubai,61.69,155.2,137.39,0.1,20.83,PayPal,Direct,M. Lopez,MAD
12639,4,2449.84,852.5,1618,Emma Silva,5/26/2023,Laptop,Tech,Morocco,Casablanca,149.52,612.46,356.39,0,22.26,Credit Card,Retail,M. Lopez,MAD
12640,4,1443.648,-73.632,1162,Emma Lopez,3/22/2023,Smartphone,Electronic,USA,New York,204.95,451.14,316.14,0.2,47.77,Cash,Online,A. Johnson,USD
12641,7,6859.9405,2960.0405,1541,Maria Rahmani,6/6/2023,Mouse,Electronic,Germany,Berlin,440.64,1031.57,491,0.05,22.26,Credit Card,Direct,M. Lopez,USD
12642,7,1381.947,432.647,1117,Lucas Khan,1/5/2024,Laptop,Electronic,Morocco,Casablanca,133.41,232.26,112.38,0.15,29.23,Crypto,Online,K. Haddad,USD
12643,1,1058.76,-87.77,1443,Fatima Kowalski,10/29/2024,Headphone,Electronic,France,Paris,138.21,1245.6,991.21,0.15,17.11,PayPal,Retail,L. Martin,MAD
12644,3,2944.269,1482.259,1569,Noah Rahmani,8/4/2024,Mouse,Tech,USA,New York,0,1090.47,474.72,0.1,37.85,Bank Transfer,Partner,Unknown,EUR
12645,4,3542.68,1604.02,1683,Maria Dubois,2/23/2024,Phone,Tech,USA,New York,459.11,885.67,359.67,0,40.87,Cash,Retail,K. Haddad,MAD
12646,6,955.662,6.182,2428,Ali Silva,10/31/2023,Mouse,Tech,Morocco,Casablanca,121.03,167.66,133.18,0.05,29.37,PayPal,Direct,A. Johnson,EUR
12647,2,302.498,-778.972,1874,Emma Lopez,5/25/2024,Tablet,Gadgets,USA,New York,55.91,177.94,491,0.15,43.56,Credit Card,Direct,S. Rossi,USD
12648,1,171.32,-341.94,1136,Emma Benali,5/10/2023,Laptop,Gadgets,USA,New York,0,214.15,491,0.2,22.26,Credit Card,Partner,Unknown,USD
12649,3,3267.072,-305.108,1334,Sara Ibrahim,6/9/2024,Smartphone,Tech,USA,New York,198.05,1361.28,1123.36,0.2,4.05,PayPal,Direct,S. Rossi,EUR
12650,5,6067.35,962.35,2762,Fatima Garcia,8/29/2023,Keyboard,Electronic,USA,New York,645.53,1213.47,887.35,0,22.72,Bank Transfer,Retail,A. Johnson,EUR
12651,1,1251.23,385.01,2168,Mariam Ibrahim,6/9/2025,Tablet,Tech,France,Paris,84.71,1251.23,764.1,0,17.41,Credit Card,Partner,M. Lopez,USD
12652,6,3876.912,1159.962,2854,Leo Rossi,7/14/2024,Smartphone,Tech,France,Paris,422.27,680.16,378.2,0.05,25.48,Credit Card,Online,Unknown,USD
12653,2,827.442,283.022,2382,Ahmed Garcia,1/3/2024,Mouse,Gadgets,Morocco,Casablanca,50.08,459.69,233,0.1,28.34,Credit Card,Partner,A. Johnson,EUR
12654,7,7630.875,372.715,1696,Nora Dubois,7/23/2024,Laptop,Electronic,UAE,Dubai,1309.08,1282.5,847.09,0.15,19.45,Crypto,Online,Unknown,MAD
12655,1,356.625,13.665,2514,John Chen,2/18/2023,Laptop,Tech,UAE,Dubai,57.62,396.25,258.37,0.1,26.97,Credit Card,Online,L. Martin,MAD
12656,5,2088.7175,275.3375,1763,Ali Smith,3/15/2023,Phone,Tech,USA,New York,184.01,439.73,319.76,0.05,30.57,Bank Transfer,Partner,L. Martin,USD
12657,4,5121.08,676.63,2258,Nora Khan,1/27/2024,Tablet,Electronic,UAE,Dubai,796.93,1280.27,911.02,0,3.44,PayPal,Partner,Unknown,MAD
12658,1,749.208,-114.032,1711,Youssef Silva,1/30/2024,Tablet,Electronic,Morocco,Casablanca,69.55,936.51,771.24,0.2,22.45,Credit Card,Partner,Unknown,USD
12659,2,2348.272,497.752,2150,Maria Dubois,12/15/2023,Laptop,Tech,USA,New York,245.28,1467.67,780.18,0.2,44.88,PayPal,Partner,A. Johnson,EUR
12660,7,5450.067,2624.537,1095,Nora Smith,12/18/2023,Headphone,Tech,Germany,Berlin,304.55,865.09,359.79,0.1,2.45,Credit Card,Direct,K. Haddad,EUR
12661,6,3709.368,726.348,1111,John Ibrahim,12/15/2024,Headphone,Electronic,Spain,Madrid,643.16,686.92,388.62,0.1,8.14,Crypto,Partner,Unknown,EUR
